TL,Territory Level and Typology,REG_ID,Region,VAR,Variable,VINTAGE,Vintage,DWELLINGS,Dwellings,MEASURE,Measure,FREQ,Frequency,TIME,Time,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
2,Large regions,AU3,"Queensland, Brisbane (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2021-Q2,Q2-2021,PC,Percentage,0,Units,,,6.156,,
2,Large regions,AU3,"Queensland, Brisbane (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2021-Q3,Q3-2021,PC,Percentage,0,Units,,,6.945,,
2,Large regions,AU3,"Queensland, Brisbane (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2021-Q4,Q4-2021,PC,Percentage,0,Units,,,10.845,,
2,Large regions,AU4,"South Australia, Adelaïde (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2020-Q1,Q1-2020,PC,Percentage,0,Units,,,0.402,,
2,Large regions,AU4,"South Australia, Adelaïde (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2020-Q2,Q2-2020,PC,Percentage,0,Units,,,-1.041,,
2,Large regions,AU4,"South Australia, Adelaïde (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2020-Q3,Q3-2020,PC,Percentage,0,Units,,,1.861,,
2,Large regions,AU4,"South Australia, Adelaïde (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2020-Q4,Q4-2020,PC,Percentage,0,Units,,,2.621,,
2,Large regions,AU4,"South Australia, Adelaïde (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2021-Q1,Q1-2021,PC,Percentage,0,Units,,,4.257,,
2,Large regions,AU4,"South Australia, Adelaïde (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2021-Q2,Q2-2021,PC,Percentage,0,Units,,,6.088,,
2,Large regions,AU4,"South Australia, Adelaïde (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2021-Q3,Q3-2021,PC,Percentage,0,Units,,,6.788,,
2,Large regions,AU4,"South Australia, Adelaïde (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2021-Q4,Q4-2021,PC,Percentage,0,Units,,,7.667,,
2,Large regions,AU5,"Western Australia, Perth (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2020-Q1,Q1-2020,PC,Percentage,0,Units,,,0.791,,
2,Large regions,AU5,"Western Australia, Perth (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2020-Q2,Q2-2020,PC,Percentage,0,Units,,,-0.294,,
2,Large regions,AU5,"Western Australia, Perth (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2020-Q3,Q3-2020,PC,Percentage,0,Units,,,1.475,,
2,Large regions,AU5,"Western Australia, Perth (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2020-Q4,Q4-2020,PC,Percentage,0,Units,,,3.004,,
2,Large regions,AU5,"Western Australia, Perth (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2021-Q1,Q1-2021,PC,Percentage,0,Units,,,5.456,,
2,Large regions,AU5,"Western Australia, Perth (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2021-Q2,Q2-2021,PC,Percentage,0,Units,,,4.996,,
2,Large regions,AU5,"Western Australia, Perth (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2021-Q3,Q3-2021,PC,Percentage,0,Units,,,2.209,,
2,Large regions,AU5,"Western Australia, Perth (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2021-Q4,Q4-2021,PC,Percentage,0,Units,,,2.909,,
2,Large regions,AU6,"Tasmania, Hobart (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2020-Q1,Q1-2020,PC,Percentage,0,Units,,,2.428,,
2,Large regions,AU6,"Tasmania, Hobart (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2020-Q2,Q2-2020,PC,Percentage,0,Units,,,-0.384,,
2,Large regions,AU6,"Tasmania, Hobart (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2020-Q3,Q3-2020,PC,Percentage,0,Units,,,1.158,,
2,Large regions,AU6,"Tasmania, Hobart (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2020-Q4,Q4-2020,PC,Percentage,0,Units,,,3.242,,
2,Large regions,AU6,"Tasmania, Hobart (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2021-Q1,Q1-2021,PC,Percentage,0,Units,,,6.219,,
2,Large regions,AU6,"Tasmania, Hobart (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2021-Q2,Q2-2021,PC,Percentage,0,Units,,,6.261,,
2,Large regions,AU6,"Tasmania, Hobart (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2021-Q3,Q3-2021,PC,Percentage,0,Units,,,8.347,,
2,Large regions,AU6,"Tasmania, Hobart (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2021-Q4,Q4-2021,PC,Percentage,0,Units,,,6.697,,
2,Large regions,AU7,"Northern Territory, Darwin (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2020-Q1,Q1-2020,PC,Percentage,0,Units,,,0.763,,
2,Large regions,AU7,"Northern Territory, Darwin (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2020-Q2,Q2-2020,PC,Percentage,0,Units,,,-1.407,,
2,Large regions,AU7,"Northern Territory, Darwin (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2020-Q3,Q3-2020,PC,Percentage,0,Units,,,0.988,,
2,Large regions,AU7,"Northern Territory, Darwin (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2020-Q4,Q4-2020,PC,Percentage,0,Units,,,2.391,,
2,Large regions,AU7,"Northern Territory, Darwin (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2021-Q1,Q1-2021,PC,Percentage,0,Units,,,5.626,,
2,Large regions,AU7,"Northern Territory, Darwin (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2021-Q2,Q2-2021,PC,Percentage,0,Units,,,4.221,,
2,Large regions,AU7,"Northern Territory, Darwin (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2021-Q3,Q3-2021,PC,Percentage,0,Units,,,1.543,,
2,Large regions,AU7,"Northern Territory, Darwin (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2021-Q4,Q4-2021,PC,Percentage,0,Units,,,1.33,,
2,Large regions,AU8,"Australian Capital Territory, Canberra (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2020-Q1,Q1-2020,PC,Percentage,0,Units,,,1.045,,
2,Large regions,AU8,"Australian Capital Territory, Canberra (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2020-Q2,Q2-2020,PC,Percentage,0,Units,,,0.812,,
2,Large regions,AU8,"Australian Capital Territory, Canberra (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2020-Q3,Q3-2020,PC,Percentage,0,Units,,,0.879,,
2,Large regions,AU8,"Australian Capital Territory, Canberra (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2020-Q4,Q4-2020,PC,Percentage,0,Units,,,3.486,,
2,Large regions,AU8,"Australian Capital Territory, Canberra (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2021-Q1,Q1-2021,PC,Percentage,0,Units,,,6.386,,
2,Large regions,AU8,"Australian Capital Territory, Canberra (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2021-Q2,Q2-2021,PC,Percentage,0,Units,,,8.905,,
2,Large regions,AU8,"Australian Capital Territory, Canberra (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2021-Q3,Q3-2021,PC,Percentage,0,Units,,,7.147,,
2,Large regions,AU8,"Australian Capital Territory, Canberra (AUS)",RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2021-Q4,Q4-2021,PC,Percentage,0,Units,,,6.953,,
4,Cities,AUS01M,Sydney (agglomeration) - New South Wales,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2020-Q1,Q1-2020,PC,Percentage,0,Units,,,2.603,,
4,Cities,AUS01M,Sydney (agglomeration) - New South Wales,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2020-Q2,Q2-2020,PC,Percentage,0,Units,,,-2.649,,
4,Cities,AUS01M,Sydney (agglomeration) - New South Wales,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2020-Q3,Q3-2020,PC,Percentage,0,Units,,,1.448,,
4,Cities,AUS01M,Sydney (agglomeration) - New South Wales,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2020-Q4,Q4-2020,PC,Percentage,0,Units,,,3.938,,
4,Cities,AUS01M,Sydney (agglomeration) - New South Wales,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2021-Q1,Q1-2021,PC,Percentage,0,Units,,,7.963,,
4,Cities,AUS01M,Sydney (agglomeration) - New South Wales,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2021-Q2,Q2-2021,PC,Percentage,0,Units,,,9.613,,
4,Cities,AUS01M,Sydney (agglomeration) - New South Wales,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2021-Q3,Q3-2021,PC,Percentage,0,Units,,,7.425,,
4,Cities,AUS01M,Sydney (agglomeration) - New South Wales,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2021-Q4,Q4-2021,PC,Percentage,0,Units,,,4.536,,
4,Cities,AUS02M,Melbourne (agglomeration) - Victoria,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2020-Q1,Q1-2020,PC,Percentage,0,Units,,,2.276,,
4,Cities,AUS02M,Melbourne (agglomeration) - Victoria,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2020-Q2,Q2-2020,PC,Percentage,0,Units,,,-2.781,,
4,Cities,AUS02M,Melbourne (agglomeration) - Victoria,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2020-Q3,Q3-2020,PC,Percentage,0,Units,,,-0.254,,
4,Cities,AUS02M,Melbourne (agglomeration) - Victoria,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2020-Q4,Q4-2020,PC,Percentage,0,Units,,,3.697,,
4,Cities,AUS02M,Melbourne (agglomeration) - Victoria,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2021-Q1,Q1-2021,PC,Percentage,0,Units,,,6.023,,
4,Cities,AUS02M,Melbourne (agglomeration) - Victoria,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2021-Q2,Q2-2021,PC,Percentage,0,Units,,,7.246,,
4,Cities,AUS02M,Melbourne (agglomeration) - Victoria,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2021-Q3,Q3-2021,PC,Percentage,0,Units,,,3.838,,
4,Cities,AUS02M,Melbourne (agglomeration) - Victoria,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2021-Q4,Q4-2021,PC,Percentage,0,Units,,,4.164,,
4,Cities,AUS03M,Brisbane (agglomeration) - Queensland,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2020-Q1,Q1-2020,PC,Percentage,0,Units,,,1.097,,
4,Cities,AUS03M,Brisbane (agglomeration) - Queensland,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2020-Q2,Q2-2020,PC,Percentage,0,Units,,,-0.93,,
4,Cities,AUS03M,Brisbane (agglomeration) - Queensland,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2020-Q3,Q3-2020,PC,Percentage,0,Units,,,1.565,,
4,Cities,AUS03M,Brisbane (agglomeration) - Queensland,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2020-Q4,Q4-2020,PC,Percentage,0,Units,,,2.928,,
4,Cities,AUS03M,Brisbane (agglomeration) - Queensland,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2021-Q1,Q1-2021,PC,Percentage,0,Units,,,4.566,,
4,Cities,AUS03M,Brisbane (agglomeration) - Queensland,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2021-Q2,Q2-2021,PC,Percentage,0,Units,,,6.156,,
4,Cities,AUS03M,Brisbane (agglomeration) - Queensland,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2021-Q3,Q3-2021,PC,Percentage,0,Units,,,6.945,,
4,Cities,AUS03M,Brisbane (agglomeration) - Queensland,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2021-Q4,Q4-2021,PC,Percentage,0,Units,,,10.845,,
4,Cities,AUS04M,Perth (agglomeration) - Western Australia,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2020-Q1,Q1-2020,PC,Percentage,0,Units,,,0.791,,
4,Cities,AUS04M,Perth (agglomeration) - Western Australia,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2020-Q2,Q2-2020,PC,Percentage,0,Units,,,-0.294,,
4,Cities,AUS04M,Perth (agglomeration) - Western Australia,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2020-Q3,Q3-2020,PC,Percentage,0,Units,,,1.475,,
4,Cities,AUS04M,Perth (agglomeration) - Western Australia,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2020-Q4,Q4-2020,PC,Percentage,0,Units,,,3.004,,
4,Cities,AUS04M,Perth (agglomeration) - Western Australia,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2021-Q1,Q1-2021,PC,Percentage,0,Units,,,5.456,,
4,Cities,AUS04M,Perth (agglomeration) - Western Australia,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2021-Q2,Q2-2021,PC,Percentage,0,Units,,,4.996,,
4,Cities,AUS04M,Perth (agglomeration) - Western Australia,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2021-Q3,Q3-2021,PC,Percentage,0,Units,,,2.209,,
4,Cities,AUS04M,Perth (agglomeration) - Western Australia,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2021-Q4,Q4-2021,PC,Percentage,0,Units,,,2.909,,
4,Cities,AUS05M,Adelaide (agglomeration) - South Australia,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2020-Q1,Q1-2020,PC,Percentage,0,Units,,,0.402,,
4,Cities,AUS05M,Adelaide (agglomeration) - South Australia,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2020-Q2,Q2-2020,PC,Percentage,0,Units,,,-1.041,,
4,Cities,AUS05M,Adelaide (agglomeration) - South Australia,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2020-Q3,Q3-2020,PC,Percentage,0,Units,,,1.861,,
4,Cities,AUS05M,Adelaide (agglomeration) - South Australia,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2020-Q4,Q4-2020,PC,Percentage,0,Units,,,2.621,,
4,Cities,AUS05M,Adelaide (agglomeration) - South Australia,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2021-Q1,Q1-2021,PC,Percentage,0,Units,,,4.257,,
4,Cities,AUS05M,Adelaide (agglomeration) - South Australia,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2021-Q2,Q2-2021,PC,Percentage,0,Units,,,6.088,,
4,Cities,AUS05M,Adelaide (agglomeration) - South Australia,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2021-Q3,Q3-2021,PC,Percentage,0,Units,,,6.788,,
4,Cities,AUS05M,Adelaide (agglomeration) - South Australia,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2021-Q4,Q4-2021,PC,Percentage,0,Units,,,7.667,,
4,Cities,AUS07M,Canberra (agglomeration) - Australian Capital Territory,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2020-Q1,Q1-2020,PC,Percentage,0,Units,,,1.045,,
4,Cities,AUS07M,Canberra (agglomeration) - Australian Capital Territory,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2020-Q2,Q2-2020,PC,Percentage,0,Units,,,0.812,,
4,Cities,AUS07M,Canberra (agglomeration) - Australian Capital Territory,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2020-Q3,Q3-2020,PC,Percentage,0,Units,,,0.879,,
4,Cities,AUS07M,Canberra (agglomeration) - Australian Capital Territory,RHPI,House Price Index,VINTAGE_TOTAL,Total,DWELLINGS_SINGLE_F,Single-Family,GP,Percentage change from previous period,Q,Quarterly,2020-Q4,Q4-2020,PC,Percentage,0,Units,,,3.486,,
